eid,cite,Title
2-s2.0-84861963500,0,14
2-s2.0-84861962914,0,11
2-s2.0-84861994971,0,13
2-s2.0-84861987047,0,9
2-s2.0-84861996749,2,16
2-s2.0-84861980049,3,11
2-s2.0-84861989188,0,9
2-s2.0-84861993110,0,10
2-s2.0-84861987935,0,12
2-s2.0-84861969594,2,7
2-s2.0-84861983632,0,5
2-s2.0-84861933388,2,15
2-s2.0-84862174259,5,19
2-s2.0-84862208192,41,12
2-s2.0-84862192588,85,16
2-s2.0-84862189937,11,12
2-s2.0-84862233055,64,12
2-s2.0-84861925857,10,18
2-s2.0-84861843996,7,14
2-s2.0-84861903484,1,18
2-s2.0-84861863990,0,8
2-s2.0-84861878712,0,11
2-s2.0-84888716499,3,7
2-s2.0-84861874349,2,16
2-s2.0-84861906019,0,17
2-s2.0-84860378598,26,11
2-s2.0-84860565375,6,15
2-s2.0-84861925316,7,10
2-s2.0-84861987332,20,8
2-s2.0-84862003756,43,15
2-s2.0-84862001773,24,11
2-s2.0-84861928900,5,10
2-s2.0-84861813302,7,14
2-s2.0-84861780253,1,12
2-s2.0-84861902481,5,8
2-s2.0-84861784390,0,9
2-s2.0-84861905736,19,10
2-s2.0-84861749684,0,18
2-s2.0-84861719816,0,18
2-s2.0-84862784600,24,19
2-s2.0-84862784195,8,20
2-s2.0-84861793161,11,13
2-s2.0-84861347783,37,19
2-s2.0-84861346975,10,15
2-s2.0-84861723971,0,18
2-s2.0-84861345844,0,4
2-s2.0-84862022799,8,13
2-s2.0-84861341631,15,18
2-s2.0-84861346958,13,12
2-s2.0-84868209934,25,10
2-s2.0-84880973427,2,13
2-s2.0-84862788359,7,15
2-s2.0-84861653052,0,18
2-s2.0-84861705277,0,18
2-s2.0-84861670391,0,18
2-s2.0-84861713449,0,18
2-s2.0-84861699801,0,10
2-s2.0-84872749264,16,15
2-s2.0-84861698816,0,14
2-s2.0-84861850380,56,12
2-s2.0-84861682489,0,9
2-s2.0-84861915827,214,10
2-s2.0-84861662326,0,9
2-s2.0-84861654099,3,14
2-s2.0-84861608558,0,18
2-s2.0-84861592062,0,18
2-s2.0-84861338882,17,10
2-s2.0-84861410191,11,7
2-s2.0-84861401450,3,5
2-s2.0-84881436627,1,13
2-s2.0-84864419725,5,7
2-s2.0-84855197279,9,8
2-s2.0-84861976755,41,6
2-s2.0-84861132361,2,8
2-s2.0-84861437612,3,15
2-s2.0-84863493254,23,16
2-s2.0-84860477639,4,31
2-s2.0-84860751571,5,8
2-s2.0-84863553057,28,10
2-s2.0-84861746974,29,9
2-s2.0-84875031710,2,16
2-s2.0-84864215392,15,5
2-s2.0-84861234451,3,3
2-s2.0-84866781695,10,9
2-s2.0-84859922225,8,15
2-s2.0-84863696638,12,13
2-s2.0-84862787782,26,9
2-s2.0-84861801547,12,14
2-s2.0-84860920222,0,13
2-s2.0-84861371318,9,13
2-s2.0-84866177151,1,11
2-s2.0-84864648298,2,17
2-s2.0-84866781251,8,4
2-s2.0-84862495586,3,15
2-s2.0-84861987130,45,11
2-s2.0-84860262645,26,16
2-s2.0-84861108871,2,16
2-s2.0-84866443345,0,18
2-s2.0-84863647609,4,11
2-s2.0-84864053065,6,26
2-s2.0-84861644156,9,13
2-s2.0-84861879064,20,13
2-s2.0-84861833687,7,29
2-s2.0-84858269210,42,9
2-s2.0-84861187755,10,12
2-s2.0-84862866916,14,13
2-s2.0-84862152481,44,14
2-s2.0-84861768463,28,27
2-s2.0-84863815959,3,14
2-s2.0-84866614560,0,11
2-s2.0-84864383469,8,23
2-s2.0-84862490653,7,13
2-s2.0-84861837622,15,23
2-s2.0-84866790221,40,5
2-s2.0-84861858485,12,5
2-s2.0-84865328995,1,9
2-s2.0-84862239569,2,13
2-s2.0-84862541471,7,16
2-s2.0-84860570409,83,6
2-s2.0-84862167249,14,16
2-s2.0-84863393304,28,13
2-s2.0-84861939035,5,8
2-s2.0-84862316959,12,15
2-s2.0-84865039597,0,10
2-s2.0-84864048673,2,15
2-s2.0-84862606795,14,10
2-s2.0-84862532332,12,19
2-s2.0-84861894210,10,16
2-s2.0-84861526539,32,12
2-s2.0-84864994932,2,10
2-s2.0-84859891090,9,14
2-s2.0-84864709672,4,10
2-s2.0-84863446015,25,18
2-s2.0-84866284865,6,10
2-s2.0-84864236657,13,8
2-s2.0-84864983731,0,20
2-s2.0-84861828322,12,22
2-s2.0-84861733473,5,13
2-s2.0-84863693534,10,7
2-s2.0-84863195581,3,28
2-s2.0-84860293614,3,12
2-s2.0-84862754618,7,10
2-s2.0-84862865370,11,16
2-s2.0-84862192642,67,8
2-s2.0-84859319997,10,10
2-s2.0-84866296520,37,11
2-s2.0-84862330001,34,15
2-s2.0-84861968400,19,10
2-s2.0-84864925590,16,12
2-s2.0-84863453697,1,7
2-s2.0-84861505489,0,1
2-s2.0-84862507584,9,18
2-s2.0-84862826860,9,22
2-s2.0-84860381434,3,9
2-s2.0-84860250211,3,11
2-s2.0-84861839438,6,10
2-s2.0-84862498279,7,9
2-s2.0-84862786357,30,5
2-s2.0-84861783529,65,15
2-s2.0-84859060069,5,15
2-s2.0-84860835292,11,20
2-s2.0-84861131204,0,1
2-s2.0-84862009915,1,13
2-s2.0-84861961269,63,7
2-s2.0-84860386287,26,16
2-s2.0-84879499648,13,20
2-s2.0-84860709729,34,10
2-s2.0-84862906165,2,7
2-s2.0-84865543952,0,3
2-s2.0-84861740669,20,16
2-s2.0-84862631953,17,11
2-s2.0-84862784156,70,13
2-s2.0-84861977284,0,5
2-s2.0-84861348413,20,17
2-s2.0-84861221303,6,14
2-s2.0-84861223047,5,17
2-s2.0-84860358888,8,13
2-s2.0-84862008025,35,6
2-s2.0-84861803953,24,10
2-s2.0-84861344292,2,4
2-s2.0-84861386258,29,10
2-s2.0-84871862804,5,8
2-s2.0-84862498801,18,11
2-s2.0-84859926842,190,17
2-s2.0-84858449947,2,8
2-s2.0-84861045591,9,11
2-s2.0-84862777457,43,18
2-s2.0-84861458655,4,14
2-s2.0-84860816248,0,12
2-s2.0-84863008140,1,12
2-s2.0-84861342496,136,11
2-s2.0-84862902689,18,17
2-s2.0-84861230107,0,13
2-s2.0-84861604979,6,13
2-s2.0-84861849162,10,9
2-s2.0-84864200150,12,11
2-s2.0-84861580275,14,16
2-s2.0-84861451688,4,11
2-s2.0-84862626070,0,7
2-s2.0-84861139202,24,14
2-s2.0-84864064270,16,11
2-s2.0-84862528640,0,16
2-s2.0-84862505221,4,11
2-s2.0-84863717851,1,29
2-s2.0-84864028326,20,7
2-s2.0-84873152625,3,8
2-s2.0-84864040183,3,12
2-s2.0-84865199126,22,14
2-s2.0-84864288334,1,16
2-s2.0-84862198073,12,17
2-s2.0-84861748486,4,11
2-s2.0-84864044436,28,11
2-s2.0-84861995247,63,5
2-s2.0-84862489584,0,10
2-s2.0-84861874855,12,11
2-s2.0-84859594359,3,14
2-s2.0-84875430280,1,8
2-s2.0-84863314405,3,17
2-s2.0-84861825564,8,13
2-s2.0-84860275707,7,14
2-s2.0-84864263461,3,6
2-s2.0-84861988565,12,6
2-s2.0-84861226417,5,6
2-s2.0-84864573115,10,7
2-s2.0-84860227839,2,9
2-s2.0-84863855263,7,16
2-s2.0-84861726676,1,15
2-s2.0-84860182150,9,11
2-s2.0-84862544637,0,14
2-s2.0-84863954678,26,7
2-s2.0-84861891920,69,8
2-s2.0-84864104983,5,21
2-s2.0-84863201794,20,15
2-s2.0-84862847482,0,7
2-s2.0-84866774495,21,10
2-s2.0-84862835065,0,7
2-s2.0-84864035417,37,18
2-s2.0-84861832244,32,12
2-s2.0-84861142346,4,7
2-s2.0-84859620273,26,17
2-s2.0-84865333249,3,16
2-s2.0-84864723434,2,15
2-s2.0-84861369961,3,22
2-s2.0-84860538184,34,11
2-s2.0-84862642796,0,7
2-s2.0-84931307017,0,8
2-s2.0-84867587148,0,23
2-s2.0-84863507534,1424,17
2-s2.0-84866443741,1,6
2-s2.0-84865866401,5,15
2-s2.0-84862657655,0,9
2-s2.0-84861484025,1,16
2-s2.0-84867326159,0,17
2-s2.0-84860239515,7,10
2-s2.0-84860812297,1,16
2-s2.0-84863529885,11,10
2-s2.0-84861861291,78,9
2-s2.0-84864283482,5,15
2-s2.0-84863202021,1,13
2-s2.0-84865423112,60,18
2-s2.0-84861660809,20,16
2-s2.0-84862583367,3,13
2-s2.0-84859873581,8,22
2-s2.0-84862568816,38,13
2-s2.0-84867479500,26,23
2-s2.0-84867303463,7,15
2-s2.0-84864558934,25,6
2-s2.0-84862237103,21,5
2-s2.0-84865596060,21,17
2-s2.0-84861153207,121,9
2-s2.0-84860780063,15,14
2-s2.0-84861725481,3,23
2-s2.0-84872195639,12,4
2-s2.0-84866446937,1,11
2-s2.0-84859744247,7,9
2-s2.0-84876063288,0,12
2-s2.0-84861894612,21,15
2-s2.0-84860251952,2,11
2-s2.0-84864756731,20,15
2-s2.0-84862793201,22,9
2-s2.0-84865333827,10,17
2-s2.0-84859821844,2,6
2-s2.0-84861349419,0,17
2-s2.0-84863436895,8,15
2-s2.0-84860736204,3,20
2-s2.0-84861405066,4,18
2-s2.0-84860918355,41,9
2-s2.0-84875811652,17,8
2-s2.0-84861503260,0,7
2-s2.0-84861509260,0,12
2-s2.0-84861501825,6,13
2-s2.0-84861495566,1,11
2-s2.0-84861510685,102,13
2-s2.0-84861494707,0,11
2-s2.0-84861525734,22,8
2-s2.0-84861505274,5,8
2-s2.0-84861494930,1,10
2-s2.0-84861474928,2,17
2-s2.0-84861557467,61,4
2-s2.0-84861617075,29,9
2-s2.0-84861544752,25,14
2-s2.0-84861463124,3,23
2-s2.0-84861438934,0,18
2-s2.0-84861425770,0,18
2-s2.0-84861494390,16,10
2-s2.0-84861856845,29,17
2-s2.0-84861468039,15,10
2-s2.0-84861567354,21,18
2-s2.0-84861434661,10,7
2-s2.0-84861378076,0,8
2-s2.0-84861417275,19,7
2-s2.0-84861698726,0,14
2-s2.0-84861362033,15,18
2-s2.0-84861440160,2,6
2-s2.0-84861477671,15,11
2-s2.0-84861442060,0,7
2-s2.0-84861314062,0,9
2-s2.0-84861568080,13,15
2-s2.0-84861311948,21,10
2-s2.0-84861475624,9,17
2-s2.0-84861550648,15,11
2-s2.0-84861391312,12,14
2-s2.0-84861391922,94,11
2-s2.0-84860324943,2,22
2-s2.0-84861472550,39,12
2-s2.0-84862064194,0,11
2-s2.0-84861395432,2,14
2-s2.0-84862063752,4,14
2-s2.0-84862098875,15,9
2-s2.0-84861333042,47,12
2-s2.0-84861336168,5,7
2-s2.0-84861216611,0,11
2-s2.0-84861214105,0,18
2-s2.0-84861217555,0,18
2-s2.0-84861211238,0,18
2-s2.0-84861213975,0,10
2-s2.0-84861210665,0,10
2-s2.0-84861216121,1,8
2-s2.0-84861211113,2,12
2-s2.0-84861219301,0,13
2-s2.0-84861204544,3,14
2-s2.0-84861209042,0,8
2-s2.0-84861220610,0,10
2-s2.0-84861204384,0,14
2-s2.0-84861214917,0,6
2-s2.0-84861213331,0,6
2-s2.0-84861208133,0,13
2-s2.0-84861206336,0,9
2-s2.0-84861214250,4,8
2-s2.0-84861218007,2,11
2-s2.0-84861220667,1,12
2-s2.0-84861207248,0,14
2-s2.0-84861215616,0,10
2-s2.0-84861205541,0,14
2-s2.0-84861204240,0,14
2-s2.0-84861211432,0,6
2-s2.0-84861217450,0,10
2-s2.0-84861213654,1,13
2-s2.0-84861212295,0,5
2-s2.0-84861213923,0,15
2-s2.0-84861209636,1,10
2-s2.0-84861204352,0,11
2-s2.0-84861205185,5,8
2-s2.0-84861207821,0,14
2-s2.0-84861217465,0,7
2-s2.0-84861211051,0,4
2-s2.0-84861208613,0,20
2-s2.0-84861218403,3,9
2-s2.0-84861208838,0,10
2-s2.0-84861218313,0,9
2-s2.0-84861123807,0,11
2-s2.0-84861125406,0,18
2-s2.0-84861180204,0,18
2-s2.0-84861175642,0,7
2-s2.0-84861131207,1,5
2-s2.0-84861180825,0,7
2-s2.0-84861325303,6,16
2-s2.0-84861168607,0,15
2-s2.0-84861119549,1,12
2-s2.0-84861149209,1,10
2-s2.0-84861122810,3,14
2-s2.0-84861170774,4,9
2-s2.0-84861130130,0,10
2-s2.0-84861112363,1,4
2-s2.0-84861164213,0,12
2-s2.0-84861152867,6,13
2-s2.0-84861145230,1,12
2-s2.0-84861127770,14,12
2-s2.0-84861448087,26,17
2-s2.0-84861324027,2,7
2-s2.0-84861151643,2,10
2-s2.0-84861164272,0,10
2-s2.0-84861167326,0,8
2-s2.0-84861126176,0,6
2-s2.0-84861127027,0,7
2-s2.0-84861169891,0,10
2-s2.0-84861141202,1,14
2-s2.0-84861123121,0,5
2-s2.0-84861176787,3,13
2-s2.0-84861116451,1,4
2-s2.0-84861108484,4,9
2-s2.0-84861155940,0,12
2-s2.0-84861112373,0,12
2-s2.0-84861133973,0,14
2-s2.0-84861149227,0,6
2-s2.0-84861177205,0,5
2-s2.0-84861065099,0,6
2-s2.0-84861052996,3,10
2-s2.0-84861039630,0,11
2-s2.0-84861216292,13,12
2-s2.0-84891583517,10,6
2-s2.0-84861005661,0,14
2-s2.0-84861008109,0,18
2-s2.0-84862099805,13,12
2-s2.0-84861206686,34,29
2-s2.0-84861219003,12,22
2-s2.0-84861208627,56,15
2-s2.0-84861206687,24,20
2-s2.0-84862066191,13,9
2-s2.0-84861207411,5,7
2-s2.0-84861057273,8,9
2-s2.0-84860438752,15,7
2-s2.0-84861002249,2,14
2-s2.0-84860902129,12,20
2-s2.0-84861175881,33,17
2-s2.0-84860998892,13,20
2-s2.0-84861186333,1,8
2-s2.0-84861109540,11,14
2-s2.0-84860853589,0,11
2-s2.0-84860833067,2,7
2-s2.0-84860828525,2,23
2-s2.0-84860678468,0,19
2-s2.0-84862814207,12,18
2-s2.0-84860356330,12,11
2-s2.0-84861127516,33,8
2-s2.0-84862804273,16,9
2-s2.0-84860794499,0,18
2-s2.0-84860721283,6,10
2-s2.0-84860773485,0,7
2-s2.0-84861014488,10,18
2-s2.0-84860778163,9,3
2-s2.0-84860995833,31,11
2-s2.0-84860673901,0,18
2-s2.0-84860677731,0,18
2-s2.0-84860680463,0,18
2-s2.0-84860672208,8,5
2-s2.0-84860666649,10,8
2-s2.0-84860665313,0,5
2-s2.0-84860665866,0,8
2-s2.0-84859549205,0,13
2-s2.0-84860857401,18,15
2-s2.0-84860992385,15,12
2-s2.0-84862800309,11,15
2-s2.0-84861004569,9,11
2-s2.0-84862794124,20,15
2-s2.0-84859775485,4,14
2-s2.0-84860639081,0,18
2-s2.0-84859769448,5,20
2-s2.0-84860741240,652,6
2-s2.0-84860550825,10,2
2-s2.0-84872822716,9,12
2-s2.0-84860500030,0,17
2-s2.0-84860521305,0,7
2-s2.0-84860630943,9,10
2-s2.0-84860499034,0,8
2-s2.0-84872788665,7,18
2-s2.0-84860535260,0,12
2-s2.0-84860524503,0,7
2-s2.0-84860532509,7,6
2-s2.0-84860530502,0,10
2-s2.0-84860522919,0,15
2-s2.0-84860470594,0,10
2-s2.0-84860452694,6,11
2-s2.0-84860456304,1,11
2-s2.0-84860607712,24,20
2-s2.0-84860259978,45,11
2-s2.0-84860503874,49,10
2-s2.0-84860863883,78,21
2-s2.0-84860849258,31,15
2-s2.0-84860371781,0,10
2-s2.0-84860371248,0,8
2-s2.0-84860483049,25,13
2-s2.0-84860540918,8,16
2-s2.0-84860354385,1,8
2-s2.0-84859554587,4,9
2-s2.0-84859521491,1,8
2-s2.0-84860842461,12,11
2-s2.0-84859524228,6,5
2-s2.0-84860321547,2,11
2-s2.0-84856642430,18,7
2-s2.0-84860357559,2,18
2-s2.0-84860348641,29,12
2-s2.0-84860345122,1,16
2-s2.0-84860338510,11,6
2-s2.0-84860351022,12,16
2-s2.0-84861805710,14,10
2-s2.0-84862814985,14,9
2-s2.0-84860875708,1,11
2-s2.0-84860340702,3,12
2-s2.0-84929136408,0,13
2-s2.0-84860250396,1,10
2-s2.0-84858278233,3,11
2-s2.0-84859504517,12,3
2-s2.0-84863677894,0,19
2-s2.0-84862830155,41,14
2-s2.0-84859431041,3,14
2-s2.0-84860586905,2,6
2-s2.0-84860704698,13,13
2-s2.0-84861840905,5,10
2-s2.0-84862202225,12,9
2-s2.0-84872823474,0,10
2-s2.0-84864298716,1,10
2-s2.0-84860327089,5,16
2-s2.0-84861146134,6,14
2-s2.0-84859935410,21,8
2-s2.0-84861387381,3,12
2-s2.0-84859900558,116,9
2-s2.0-84861170448,2,12
2-s2.0-84860244942,108,5
2-s2.0-84859424366,0,10
2-s2.0-84861120667,4,4
2-s2.0-84863758248,6,18
2-s2.0-84863669933,14,19
2-s2.0-84863735338,7,16
2-s2.0-84863754080,2,12
2-s2.0-84860643158,10,6
2-s2.0-84862583677,0,21
2-s2.0-84861149123,37,11
2-s2.0-84860307933,14,15
2-s2.0-84862503841,5,15
2-s2.0-84863773270,31,9
2-s2.0-84859426283,5,14
2-s2.0-84862222160,5,11
2-s2.0-84856522837,4,11
2-s2.0-84863760222,4,10
2-s2.0-84864360933,6,10
2-s2.0-84859891445,9,8
2-s2.0-84861956741,0,14
2-s2.0-84862537364,2,11
2-s2.0-84862907734,27,15
2-s2.0-84860255699,47,16
2-s2.0-84860577302,20,14
2-s2.0-84862501988,12,7
2-s2.0-84861538791,3,7
2-s2.0-84860839630,17,11
2-s2.0-84861550649,16,11
2-s2.0-84860510085,47,7
2-s2.0-84857781905,0,4
2-s2.0-84861140340,41,22
2-s2.0-84860372492,9,12
2-s2.0-84866460579,4,8
2-s2.0-84863604179,8,14
2-s2.0-84861151961,25,17
2-s2.0-84861999508,6,13
2-s2.0-84863752914,14,19
2-s2.0-84864340298,14,17
2-s2.0-84862683667,12,8
2-s2.0-84860575178,2,13
2-s2.0-84861316184,11,14
2-s2.0-84861027751,26,9
2-s2.0-84861125134,19,26
2-s2.0-84860913828,21,17
2-s2.0-84860714372,25,13
2-s2.0-84868207792,0,10
2-s2.0-84862868317,16,18
2-s2.0-84861633345,7,16
2-s2.0-84861166381,4,16
2-s2.0-84859645530,1,14
2-s2.0-84861588293,2,10
2-s2.0-84859435892,8,14
2-s2.0-84859811124,59,10
2-s2.0-84859484402,5,15
2-s2.0-84860791012,52,15
2-s2.0-84862526272,54,6
2-s2.0-84859868911,0,8
2-s2.0-84862841061,4,12
2-s2.0-84860145361,9,13
2-s2.0-84861120719,2,14
2-s2.0-84861978505,1,12
2-s2.0-84861170107,1,14
2-s2.0-84863661525,59,3
2-s2.0-84863293527,4,8
2-s2.0-84861904508,24,10
2-s2.0-84860913822,12,13
2-s2.0-84862081674,2,11
2-s2.0-84870806563,9,6
2-s2.0-84863604834,5,10
2-s2.0-84863994138,0,9
2-s2.0-84860352798,0,5
2-s2.0-84864234792,0,8
2-s2.0-84861425345,0,13
2-s2.0-84862809907,14,13
2-s2.0-84863648527,22,14
2-s2.0-84860756429,12,12
2-s2.0-84860628242,2,6
2-s2.0-84862660561,38,17
2-s2.0-84862705739,6,8
2-s2.0-84862654950,9,9
2-s2.0-84860213415,17,17
2-s2.0-84859905492,39,9
2-s2.0-84858004648,13,11
2-s2.0-84859898891,8,16
2-s2.0-84862776611,6,13
2-s2.0-84860717032,4,9
2-s2.0-84862653461,20,12
2-s2.0-84859761755,1,11
2-s2.0-84862795516,19,8
2-s2.0-84862682774,18,7
2-s2.0-84861391203,0,16
2-s2.0-84859561004,26,23
2-s2.0-84862659680,7,21
2-s2.0-84864332063,54,5
2-s2.0-84857505891,14,7
2-s2.0-84864343719,14,17
2-s2.0-84865098888,11,12
2-s2.0-84857506160,29,15
2-s2.0-84862642360,33,3
2-s2.0-84862803209,23,11
2-s2.0-84863469500,11,16
2-s2.0-84861888370,1,23
2-s2.0-84862096070,5,10
2-s2.0-84864129408,1,12
2-s2.0-84858740380,49,26
2-s2.0-84859776222,119,12
2-s2.0-84859883744,24,13
2-s2.0-84860224377,0,4
2-s2.0-84862505592,0,15
2-s2.0-84860292504,0,6
2-s2.0-84861076329,0,8
2-s2.0-84868277014,0,10
2-s2.0-84865141489,0,13
2-s2.0-84864673094,1,18
2-s2.0-84949179975,0,10
2-s2.0-84859728936,7,10
2-s2.0-84866860364,8,9
2-s2.0-84861553938,10,11
2-s2.0-84861525601,6,20
2-s2.0-84863269919,2,12
2-s2.0-84855804597,12,9
2-s2.0-84860478382,1,8
2-s2.0-84859916597,194,7
2-s2.0-84861407036,118,7
2-s2.0-84856019252,21,11
2-s2.0-84861369276,1,12
2-s2.0-84862580477,1,11
2-s2.0-84863214634,0,13
2-s2.0-84860862854,0,14
2-s2.0-84860222640,10,12
2-s2.0-84860663163,65,9
2-s2.0-84865816186,1,12
2-s2.0-84860230934,6,6
2-s2.0-84859568849,18,13
2-s2.0-84864081040,0,19
2-s2.0-84864358886,56,19
2-s2.0-84859867016,5,13
2-s2.0-84860341392,21,14
2-s2.0-84860197772,12,11
2-s2.0-84863714706,0,4
2-s2.0-84860216219,1,9
2-s2.0-84859994573,24,23
2-s2.0-84862182129,13,7
2-s2.0-84859965225,3,5
2-s2.0-84860148851,0,15
2-s2.0-84860171001,6,8
2-s2.0-84860190790,14,4
2-s2.0-84860173551,4,8
2-s2.0-84863661505,2,16
2-s2.0-84873498141,1,12
2-s2.0-84860684566,5,16
2-s2.0-84860342753,12,10
2-s2.0-84862798392,5,13
2-s2.0-84860494449,25,19
2-s2.0-84860215438,13,19
2-s2.0-84860204791,0,10
2-s2.0-84860441378,8,9
2-s2.0-84860222515,20,17
2-s2.0-84860187764,1,11
2-s2.0-84859979251,2,9
2-s2.0-84860002241,1,3
2-s2.0-84860376498,27,18
2-s2.0-84860015746,9,7
2-s2.0-84861996151,0,15
2-s2.0-84859446046,25,19
2-s2.0-84866310596,31,23
2-s2.0-84861982560,0,15
2-s2.0-84859920065,0,6
2-s2.0-84859884739,1,7
2-s2.0-84859885009,0,8
2-s2.0-84859899467,0,8
2-s2.0-84859920315,0,10
2-s2.0-84859904813,0,9
2-s2.0-84859915686,0,12
2-s2.0-84860205974,26,18
2-s2.0-84860149496,42,7
2-s2.0-84859916058,0,11
2-s2.0-84859911137,0,12
2-s2.0-84859897175,17,13
2-s2.0-84859820577,6,7
2-s2.0-84859932055,4,10
2-s2.0-84859436512,9,20
2-s2.0-84859970257,9,19
2-s2.0-84859814944,0,5
2-s2.0-84859812754,59,11
2-s2.0-84859964338,6,14
2-s2.0-84887060457,0,3
2-s2.0-84868216091,9,8
2-s2.0-84858334997,3,10
2-s2.0-84859984930,50,16
2-s2.0-84859809931,17,10
2-s2.0-84859770257,31,23
2-s2.0-84859834708,28,14
2-s2.0-84859752378,0,18
2-s2.0-84859361219,1,16
2-s2.0-84859731351,3,13
2-s2.0-84879191610,0,8
2-s2.0-84861882207,6,13
2-s2.0-84859727707,16,20
2-s2.0-84859707075,2,7
2-s2.0-84859270363,22,16
2-s2.0-84859570495,0,18
2-s2.0-84859623410,0,18
2-s2.0-84859210642,15,7
2-s2.0-84859644874,19,8
2-s2.0-84859732412,32,24
2-s2.0-84859582922,10,21
2-s2.0-84859621577,0,12
2-s2.0-84859613208,0,11
2-s2.0-84867053360,9,7
2-s2.0-84859867164,32,12
2-s2.0-84861169498,4,16
2-s2.0-84858276422,4,14
2-s2.0-84862795379,26,12
2-s2.0-84859731654,7,19
2-s2.0-84859717902,3,15
2-s2.0-84859723617,0,20
2-s2.0-84858292285,10,17
2-s2.0-84859488899,0,4
2-s2.0-84859502794,1,12
2-s2.0-84860869426,4,11
2-s2.0-84859456745,0,18
2-s2.0-84859459358,0,18
2-s2.0-84859460755,0,18
2-s2.0-84859498749,5,18
2-s2.0-84862801139,5,11
2-s2.0-84859475060,3,7
2-s2.0-84859005497,24,22
2-s2.0-84859410313,17,20
2-s2.0-84859567304,13,14
2-s2.0-84859495389,11,12
2-s2.0-84859626233,85,7
2-s2.0-84859581044,14,16
2-s2.0-84859362943,14,18
2-s2.0-84859329185,0,18
2-s2.0-84859325725,0,18
2-s2.0-84859294015,0,13
2-s2.0-84859303873,0,18
2-s2.0-84859304995,0,18
2-s2.0-84859309074,0,18
2-s2.0-84859347325,0,18
2-s2.0-84859342105,0,5
2-s2.0-84859327543,1,10
2-s2.0-84859334395,1,14
2-s2.0-84859340827,0,8
2-s2.0-84859361270,0,10
2-s2.0-84859501331,13,8
2-s2.0-84859366547,1,8
2-s2.0-84859325162,0,12
2-s2.0-84859347982,0,14
2-s2.0-84859364539,0,7
2-s2.0-84859317402,1,12
2-s2.0-84859309345,0,6
2-s2.0-84859361700,0,10
2-s2.0-84859327976,2,4
2-s2.0-84859337033,0,15
2-s2.0-84859586780,16,17
2-s2.0-84862787587,16,11
2-s2.0-84859512402,59,14
2-s2.0-84859622404,90,8
2-s2.0-84859516080,95,6
2-s2.0-84859323308,14,16
2-s2.0-84859176544,6,9
2-s2.0-84859187847,2,6
2-s2.0-84859346742,16,19
2-s2.0-84859177870,6,8
2-s2.0-84859309622,38,10
2-s2.0-84859188277,5,5
2-s2.0-84859167126,2,13
2-s2.0-84859184980,1,10
2-s2.0-84859327087,8,19
2-s2.0-84859141105,0,18
2-s2.0-84859150597,0,18
2-s2.0-84859117261,0,18
2-s2.0-84859153161,0,18
2-s2.0-84859136824,0,16
2-s2.0-84859129794,0,18
2-s2.0-84859112998,0,18
2-s2.0-84859124120,0,18
2-s2.0-84859119554,0,18
2-s2.0-84859147737,0,18
2-s2.0-84859141632,0,13
2-s2.0-84859404849,6,12
2-s2.0-84859145355,2,10
2-s2.0-84859151001,0,8
2-s2.0-84859200899,35,18
2-s2.0-84859145177,0,10
2-s2.0-84859153484,0,11
2-s2.0-84859145555,1,7
2-s2.0-84859135401,0,9
2-s2.0-84859151795,0,9
2-s2.0-84859127877,8,13
2-s2.0-84859112294,1,11
2-s2.0-84859140228,0,9
2-s2.0-84859132907,1,15
2-s2.0-84859148951,1,8
2-s2.0-84859148311,1,10
2-s2.0-84859133332,2,3
2-s2.0-84859141786,3,9
2-s2.0-84859114366,0,8
2-s2.0-84859154180,0,8
2-s2.0-84859145546,3,24
2-s2.0-84859151143,0,8
2-s2.0-84859124782,0,8
2-s2.0-84859150181,5,14
2-s2.0-84859141840,19,16
2-s2.0-84859145988,1,14
2-s2.0-84859115483,1,10
2-s2.0-84859149887,0,13
2-s2.0-84858753519,7,16
2-s2.0-84859474080,43,6
2-s2.0-84859093056,1,10
2-s2.0-84859618211,21,10
2-s2.0-84886365417,4,10
2-s2.0-84857913390,10,19
2-s2.0-84859094576,0,9
2-s2.0-84866062388,0,14
2-s2.0-84861146166,16,8
2-s2.0-84859218649,68,10
2-s2.0-84860441172,7,4
2-s2.0-84863411686,4,6
2-s2.0-84858313351,4,11
2-s2.0-84860266079,13,16
2-s2.0-84859834949,10,11
2-s2.0-84860263411,12,21
2-s2.0-84862992877,3,9
2-s2.0-84865388355,0,11
2-s2.0-84859247919,18,14
2-s2.0-84859742466,203,6
2-s2.0-84864565705,5,11
2-s2.0-84871900039,0,16
2-s2.0-84878364992,0,17
2-s2.0-84859195957,2,8
2-s2.0-84859229683,25,9
2-s2.0-84859768151,2,7
2-s2.0-84861730832,12,11
2-s2.0-84858617141,139,8
2-s2.0-84862336704,5,15
2-s2.0-84859229190,6,13
2-s2.0-84859360032,6,10
2-s2.0-84861441024,0,12
2-s2.0-84859344349,8,6
2-s2.0-84859876694,4,7
2-s2.0-84859576610,2,13
2-s2.0-84859398948,0,6
2-s2.0-84860901178,26,13
2-s2.0-84859466236,13,10
2-s2.0-84862787122,4,16
2-s2.0-84857650927,16,11
2-s2.0-84859327542,0,4
2-s2.0-84863444675,12,12
2-s2.0-84860739362,2,10
2-s2.0-84863240941,1,18
2-s2.0-84857788331,79,5
2-s2.0-84859015588,31,11
2-s2.0-84862821249,13,19
